"1.2987,23/03/2013 02:48:01,"
"1.2987,23/03/2013 03:03:01,"
"1.2987,23/03/2013 03:18:01,"
"1.2987,23/03/2013 03:33:02,"
"1.2987,23/03/2013 03:48:01,"
"1.2987,23/03/2013 04:03:01,"
"1.2987,23/03/2013 04:18:01,"
"1.2987,23/03/2013 04:33:02,"
"1.2987,23/03/2013 04:48:01,"
"1.2987,23/03/2013 05:03:01,"
"1.2987,23/03/2013 05:18:01,"
"1.2987,23/03/2013 05:33:02,"
"1.2987,23/03/2013 05:48:01,"
"1.2987,23/03/2013 06:03:02,"
"1.2987,23/03/2013 06:18:02,"
"1.2987,23/03/2013 06:33:01,"
"1.2987,23/03/2013 06:48:01,"
"1.2987,23/03/2013 07:03:02,"
"1.2987,23/03/2013 07:18:01,"
"1.2987,23/03/2013 07:33:02,"
"1.2987,23/03/2013 07:48:01,"
"1.2987,23/03/2013 08:03:02,"
"1.2987,23/03/2013 08:18:02,"
"1.2987,23/03/2013 08:33:02,"
"1.2987,23/03/2013 08:48:01,"
"1.2987,23/03/2013 09:03:01,"
"1.2987,23/03/2013 09:18:01,"
"1.2987,23/03/2013 09:33:02,"
"1.2987,23/03/2013 09:48:02,"
"1.2987,23/03/2013 10:03:02,"
"1.2987,23/03/2013 10:18:01,"
"1.2987,23/03/2013 10:33:01,"
"1.2987,23/03/2013 10:48:01,"
"1.2987,23/03/2013 11:03:06,"
"1.2987,23/03/2013 11:18:02,"
"1.2987,23/03/2013 11:33:02,"
"1.2987,23/03/2013 11:48:02,"
"1.2987,23/03/2013 12:03:02,"
"1.2987,23/03/2013 12:18:02,"
"1.2987,23/03/2013 12:33:02,"
"1.2987,23/03/2013 12:48:02,"
"1.2987,23/03/2013 13:03:03,"
"1.2987,23/03/2013 13:18:02,"
"1.2987,23/03/2013 13:33:05,"
"1.2987,23/03/2013 13:48:05,"
"1.2987,23/03/2013 14:03:05,"
"1.2987,23/03/2013 14:18:02,"
"1.2987,23/03/2013 14:33:05,"
"1.2987,23/03/2013 14:48:02,"
"1.2987,23/03/2013 15:03:02,"
"1.2987,23/03/2013 15:18:02,"
"1.2987,23/03/2013 15:33:02,"
"1.2987,23/03/2013 15:48:02,"
"1.2987,23/03/2013 16:03:01,"
"1.2987,23/03/2013 16:18:02,"
"1.2987,23/03/2013 16:33:02,"
"1.2987,23/03/2013 16:48:02,"
"1.2987,23/03/2013 17:03:02,"
"1.2987,23/03/2013 17:18:02,"
"1.2987,23/03/2013 17:33:02,"
"1.2987,23/03/2013 17:48:02,"
"1.2987,23/03/2013 18:03:02,"
"1.2987,23/03/2013 18:18:02,"
"1.2987,23/03/2013 18:33:02,"
"1.2987,23/03/2013 18:48:02,"
"1.2987,23/03/2013 19:03:05,"
"1.2987,23/03/2013 19:18:02,"
"1.2987,23/03/2013 19:33:05,"
"1.2987,23/03/2013 19:48:10,"
"1.2987,23/03/2013 20:03:02,"
"1.2987,23/03/2013 20:18:02,"
"1.2987,23/03/2013 20:33:02,"
"1.2987,23/03/2013 20:48:05,"
"1.2987,23/03/2013 21:03:02,"
"1.2987,23/03/2013 21:18:02,"
"1.2987,23/03/2013 21:33:02,"
"1.2987,23/03/2013 21:48:02,"
"1.2987,23/03/2013 22:03:02,"
"1.2987,23/03/2013 22:18:02,"
"1.2987,23/03/2013 22:33:02,"
"1.2987,23/03/2013 22:48:02,"
"1.2987,23/03/2013 23:03:02,"
"1.2987,23/03/2013 23:18:02,"
"1.2987,23/03/2013 23:33:01,"
"1.2987,23/03/2013 23:48:01,"
"1.2987,24/03/2013 00:03:01,"
"1.2987,24/03/2013 00:18:01,"
"1.2987,24/03/2013 00:33:01,"
"1.2987,24/03/2013 00:48:01,"
"1.2987,24/03/2013 01:03:02,"
"1.2987,24/03/2013 01:18:01,"
"1.2987,24/03/2013 01:33:01,"
"1.2987,24/03/2013 01:48:01,"
"1.2987,24/03/2013 02:03:02,"
"1.2987,24/03/2013 02:18:02,"
"1.2987,24/03/2013 02:33:01,"
"1.2987,24/03/2013 02:48:01,"
"1.2987,24/03/2013 03:03:01,"
"1.2987,24/03/2013 03:18:02,"
"1.2987,24/03/2013 03:33:02,"
"1.2987,24/03/2013 03:48:02,"
"1.2987,24/03/2013 04:03:02,"
"1.2987,24/03/2013 04:18:02,"
"1.2987,24/03/2013 04:33:02,"
"1.2987,24/03/2013 04:48:01,"
"1.2987,24/03/2013 05:03:01,"
"1.2987,24/03/2013 05:18:01,"
"1.2782,27/03/2013 12:48:07,"
"1.2776,27/03/2013 13:03:03,"
"1.2773,27/03/2013 13:18:02,"
"1.2764,27/03/2013 13:33:10,"
"1.2776,27/03/2013 13:48:02,"
"1.2777,27/03/2013 16:33:14,"
"1.2775,27/03/2013 16:48:04,"
"1.2768,27/03/2013 17:03:06,"
"1.2775,27/03/2013 17:18:03,"
"1.2774,27/03/2013 17:33:09,"
"1.2773,27/03/2013 17:48:06,"
"1.277,27/03/2013 18:03:35,"
"1.2775,27/03/2013 18:18:03,"
"1.2777,27/03/2013 18:33:07,"
"1.2778,27/03/2013 18:48:13,"
"1.2775,27/03/2013 19:03:27,"
"1.2768,27/03/2013 19:18:09,"
"1.2769,27/03/2013 19:33:25,"
"1.2771,27/03/2013 19:48:15,"
"1.2773,27/03/2013 20:03:05,"
"1.2772,27/03/2013 20:18:25,"
"1.2776,27/03/2013 20:33:09,"
"1.2777,27/03/2013 20:48:11,"
"1.2781,27/03/2013 21:03:05,"
"1.278,27/03/2013 21:18:15,"
"1.2779,27/03/2013 21:48:05,"
"1.2779,27/03/2013 22:03:03,"
"1.2782,27/03/2013 22:18:02,"
"1.2783,27/03/2013 22:33:19,"
"1.2779,27/03/2013 22:48:04,"
"1.2778,27/03/2013 23:03:02,"
"1.2778,27/03/2013 23:33:01,"
"1.2778,27/03/2013 23:48:05,"
"1.2778,28/03/2013 00:03:15,"
"1.2778,28/03/2013 00:18:05,"
"1.2783,28/03/2013 00:33:02,"
"1.2779,28/03/2013 00:48:05,"
"1.2782,28/03/2013 01:03:02,"
"1.2784,28/03/2013 01:18:08,"
"1.2782,28/03/2013 01:33:11,"
"1.278,28/03/2013 01:48:01,"
"1.2782,28/03/2013 02:03:01,"
"1.2786,28/03/2013 02:18:07,"
"1.2784,28/03/2013 02:33:05,"
"1.2789,28/03/2013 02:48:02,"
"1.2786,28/03/2013 03:03:02,"
"1.2787,28/03/2013 03:18:02,"
"1.2785,28/03/2013 03:33:01,"
"1.2778,28/03/2013 03:48:01,"
"1.2779,28/03/2013 04:03:01,"
"1.2779,28/03/2013 04:18:01,"
"1.2782,28/03/2013 04:33:01,"
"1.2784,28/03/2013 04:48:01,"
"1.2785,28/03/2013 05:03:01,"
"1.2787,28/03/2013 05:18:01,"
"1.2793,28/03/2013 05:33:02,"
"1.279,28/03/2013 05:48:01,"
"1.2791,28/03/2013 06:03:02,"
"1.2788,28/03/2013 06:18:01,"
"1.279,28/03/2013 06:33:01,"
"1.28,28/03/2013 06:48:01,"
"1.2808,28/03/2013 07:03:01,"
"1.2804,28/03/2013 07:18:01,"
"1.2796,28/03/2013 07:33:01,"
"1.2789,28/03/2013 07:48:01,"
"1.2794,28/03/2013 08:03:01,"
"1.2801,28/03/2013 08:18:01,"
"1.2797,28/03/2013 08:33:01,"
"1.2792,28/03/2013 08:48:02,"
"1.276,28/03/2013 09:03:02,"
"1.2767,28/03/2013 09:18:02,"
"1.2763,28/03/2013 09:33:01,"
"1.2773,28/03/2013 09:48:01,"
"1.2774,28/03/2013 10:03:02,"
"1.2785,28/03/2013 10:18:01,"
"1.2789,28/03/2013 10:33:02,"
"1.2802,28/03/2013 10:48:06,"
"1.2806,28/03/2013 11:03:01,"
"1.2795,28/03/2013 11:18:01,"
"1.28,28/03/2013 11:33:02,"
"1.2811,28/03/2013 11:48:01,"
"1.2804,28/03/2013 12:18:15,"
"1.2805,28/03/2013 12:33:12,"
"1.2805,28/03/2013 12:48:18,"
"1.2797,28/03/2013 13:03:05,"
"1.2803,28/03/2013 13:18:05,"
"1.2812,28/03/2013 13:33:08,"
"1.2817,28/03/2013 13:48:14,"
"1.2829,28/03/2013 14:03:09,"
"1.2828,28/03/2013 14:18:05,"
"1.2837,28/03/2013 14:33:06,"
"1.2828,28/03/2013 14:48:09,"
"1.2831,28/03/2013 15:03:05,"
"1.2818,28/03/2013 15:18:15,"
"1.2836,28/03/2013 15:33:15,"
"1.284,28/03/2013 15:48:14,"
"1.2828,28/03/2013 16:03:15,"
"1.2823,28/03/2013 16:18:14,"
"1.2825,28/03/2013 16:33:03,"
"1.2817,28/03/2013 16:48:06,"
"1.2816,28/03/2013 17:03:06,"
"1.2818,28/03/2013 17:18:04,"
"1.2812,28/03/2013 17:33:08,"
"1.2813,28/03/2013 17:48:04,"
"1.282,28/03/2013 18:03:15,"
"1.2817,28/03/2013 18:18:05,"
"1.2825,28/03/2013 18:33:06,"
"1.2828,28/03/2013 18:48:04,"
"1.2822,28/03/2013 19:03:09,"
"1.2822,28/03/2013 19:18:09,"
"1.2824,28/03/2013 19:33:07,"
"1.2819,28/03/2013 19:49:01,"
"1.2819,28/03/2013 20:03:06,"
"1.2816,28/03/2013 20:18:03,"
"1.2817,28/03/2013 20:33:10,"
"1.2819,28/03/2013 20:48:06,"
"1.2818,28/03/2013 21:03:05,"
"1.2818,28/03/2013 21:18:04,"
"1.2819,28/03/2013 21:33:21,"
"1.2815,28/03/2013 21:48:04,"
"1.2815,28/03/2013 22:03:02,"
"1.2817,28/03/2013 22:18:02,"
"1.2817,28/03/2013 22:33:02,"
"1.2816,28/03/2013 22:48:02,"
"1.2817,28/03/2013 23:03:01,"
"1.2817,28/03/2013 23:18:01,"
"1.2817,28/03/2013 23:33:02,"
"1.2817,28/03/2013 23:48:02,"
"1.2817,29/03/2013 00:03:02,"
"1.2817,29/03/2013 00:18:02,"
"1.2814,29/03/2013 00:33:02,"
"1.2823,29/03/2013 00:48:02,"
"1.2817,29/03/2013 10:48:02,"
"1.2819,29/03/2013 11:03:02,"
"1.2823,29/03/2013 11:18:02,"
"1.2822,29/03/2013 11:33:01,"
"1.2822,29/03/2013 11:48:01,"
"1.2823,29/03/2013 12:03:01,"
"1.2823,29/03/2013 12:18:02,"
"1.2822,29/03/2013 12:33:01,"
"1.282,29/03/2013 12:48:02,"
"1.2822,29/03/2013 13:03:11,"
"1.2821,29/03/2013 13:25:42,"
"1.2816,29/03/2013 13:33:03,"
"1.2816,29/03/2013 13:48:03,"
"1.2815,29/03/2013 14:03:12,"
"1.2818,29/03/2013 14:18:01,"
"1.2823,29/03/2013 14:33:02,"
"1.2819,29/03/2013 14:48:04,"
"1.2821,29/03/2013 15:03:03,"
"1.2817,29/03/2013 15:18:04,"
"1.2817,29/03/2013 15:33:03,"
"1.2817,29/03/2013 15:48:02,"
"1.2815,29/03/2013 16:03:02,"
"1.2813,29/03/2013 16:18:02,"
"1.2814,29/03/2013 16:33:03,"
"1.2813,29/03/2013 16:48:02,"
"1.2817,29/03/2013 17:03:14,"
"1.2814,29/03/2013 17:18:02,"
"1.2817,29/03/2013 17:33:15,"
"1.2819,29/03/2013 17:48:04,"
"1.2817,29/03/2013 18:03:13,"
"1.2818,29/03/2013 18:18:07,"
"1.2818,29/03/2013 18:33:11,"
"1.2818,29/03/2013 18:48:04,"
"1.282,29/03/2013 23:48:02,"
"1.282,30/03/2013 00:03:02,"
"1.282,30/03/2013 00:18:02,"
"1.282,30/03/2013 00:33:02,"
"1.282,30/03/2013 10:18:06,"
"1.282,30/03/2013 10:33:03,"
"1.282,30/03/2013 10:48:02,"
"1.282,30/03/2013 11:03:02,"
"1.282,30/03/2013 11:18:02,"
"1.282,30/03/2013 11:33:01,"
"1.282,30/03/2013 11:48:02,"
"1.282,30/03/2013 12:03:03,"
"1.282,30/03/2013 12:18:02,"
"1.282,30/03/2013 12:33:02,"
"1.282,30/03/2013 12:48:01,"
"1.282,30/03/2013 13:03:01,"
"1.282,30/03/2013 13:18:01,"
"1.282,30/03/2013 13:33:02,"
"1.282,30/03/2013 13:48:01,"
"1.282,30/03/2013 14:03:01,"
"1.282,30/03/2013 14:18:01,"
"1.282,30/03/2013 14:33:02,"
"1.282,30/03/2013 14:48:01,"
"1.282,30/03/2013 15:03:01,"
"1.282,30/03/2013 15:18:02,"
"1.282,30/03/2013 15:33:01,"
"1.282,30/03/2013 15:48:01,"
"1.282,30/03/2013 16:03:02,"
"1.282,30/03/2013 16:18:02,"
"1.282,30/03/2013 16:33:01,"
"1.282,30/03/2013 16:48:02,"
"1.282,30/03/2013 17:03:02,"
"1.282,30/03/2013 17:18:02,"
"1.282,30/03/2013 17:33:02,"
"1.282,30/03/2013 17:48:01,"
"1.282,30/03/2013 18:03:01,"
"1.282,30/03/2013 18:18:02,"
"1.282,30/03/2013 18:33:02,"
"1.282,30/03/2013 18:48:01,"
"1.282,30/03/2013 19:03:02,"
"1.282,30/03/2013 19:18:03,"
"1.282,30/03/2013 19:33:06,"
"1.282,30/03/2013 19:48:05,"
"1.282,30/03/2013 20:03:02,"
"1.282,30/03/2013 20:18:02,"
"1.282,30/03/2013 20:33:02,"
"1.282,30/03/2013 20:48:01,"
"1.282,30/03/2013 21:03:01,"
"1.282,30/03/2013 21:18:02,"
"1.282,30/03/2013 21:33:02,"
"1.282,30/03/2013 21:48:01,"
"1.282,30/03/2013 22:03:01,"
"1.282,30/03/2013 22:18:02,"
"1.282,30/03/2013 22:33:02,"
"1.282,30/03/2013 22:48:02,"
"1.282,30/03/2013 23:03:02,"
"1.282,30/03/2013 23:18:02,"
"1.282,30/03/2013 23:33:02,"
"1.282,30/03/2013 23:48:02,"
"1.282,31/03/2013 12:02:59,"
"1.282,31/03/2013 12:18:03,"
"1.282,31/03/2013 12:33:02,"
"1.282,31/03/2013 12:48:02,"
"1.282,31/03/2013 13:03:15,"
"1.282,31/03/2013 13:18:02,"
"1.282,31/03/2013 13:33:02,"
"1.282,31/03/2013 13:48:01,"
"1.282,31/03/2013 14:03:02,"
"1.282,31/03/2013 14:18:02,"
"1.282,31/03/2013 14:33:05,"
"1.282,31/03/2013 14:48:02,"
"1.282,31/03/2013 15:03:01,"
"1.282,31/03/2013 15:18:01,"
"1.282,31/03/2013 15:33:02,"
"1.282,31/03/2013 15:48:02,"
"1.282,31/03/2013 16:03:02,"
"1.282,31/03/2013 16:18:02,"
"1.282,31/03/2013 16:33:05,"
"1.282,31/03/2013 23:48:01,"
"1.282,01/04/2013 00:03:02,"
"1.282,01/04/2013 00:18:02,"
"1.2804,01/04/2013 00:33:02,"
"1.2804,01/04/2013 00:48:02,"
"1.2804,01/04/2013 01:03:02,"
"1.2804,01/04/2013 01:18:02,"
"1.2804,01/04/2013 01:33:02,"
"1.2804,01/04/2013 01:48:02,"
"1.2804,01/04/2013 12:48:05,"
"1.2804,01/04/2013 13:03:04,"
