101.985,07/02/2014 01:46:03
101.9975,07/02/2014 01:47:02
101.995,07/02/2014 01:48:02
101.975,07/02/2014 01:49:02
101.965,07/02/2014 01:51:02
101.9705,07/02/2014 01:52:04
101.97,07/02/2014 01:53:23
101.955,07/02/2014 01:54:03
101.965,07/02/2014 01:55:02
101.9705,07/02/2014 01:56:02
101.945,07/02/2014 01:57:02
101.945,07/02/2014 01:58:02
101.925,07/02/2014 01:59:02
101.941,07/02/2014 02:00:02
101.958,07/02/2014 02:01:04
101.955,07/02/2014 02:02:02
101.955,07/02/2014 02:03:02
101.965,07/02/2014 02:04:03
101.983,07/02/2014 02:05:05
101.955,07/02/2014 02:06:03
101.955,07/02/2014 02:07:05
101.955,07/02/2014 02:08:02
101.975,07/02/2014 02:09:23
101.975,07/02/2014 02:10:26
101.975,07/02/2014 02:11:23
101.955,07/02/2014 02:13:13
101.945,07/02/2014 02:14:03
101.945,07/02/2014 02:15:02
101.9515,07/02/2014 02:16:03
101.961,07/02/2014 02:17:03
101.965,07/02/2014 02:18:43
101.975,07/02/2014 02:19:43
101.965,07/02/2014 02:20:03
101.975,07/02/2014 02:22:03
101.965,07/02/2014 02:23:24
101.98,07/02/2014 02:24:02
101.965,07/02/2014 02:25:09
101.975,07/02/2014 02:26:23
101.975,07/02/2014 02:27:02
101.984,07/02/2014 02:28:03
101.993,07/02/2014 02:29:02
102.01,07/02/2014 02:31:26
102.01,07/02/2014 02:31:43
101.9755,07/02/2014 02:33:45
101.965,07/02/2014 02:34:27
101.975,07/02/2014 02:35:03
101.977,07/02/2014 02:37:48
101.977,07/02/2014 02:38:02
101.975,07/02/2014 02:39:02
101.975,07/02/2014 02:40:02
101.98,07/02/2014 02:41:02
101.975,07/02/2014 02:42:02
101.981,07/02/2014 02:43:07
101.985,07/02/2014 02:44:03
101.9975,07/02/2014 02:45:02
101.975,07/02/2014 02:48:02
101.975,07/02/2014 02:49:02
101.975,07/02/2014 02:50:03
101.995,07/02/2014 02:51:02
101.995,07/02/2014 02:52:05
101.995,07/02/2014 02:53:03
102.025,07/02/2014 02:54:03
102.035,07/02/2014 02:55:07
102.045,07/02/2014 02:56:23
102.025,07/02/2014 02:57:13
102.05,07/02/2014 02:58:03
102.036,07/02/2014 02:59:55
102.005,07/02/2014 03:00:23
102.015,07/02/2014 03:01:03
101.995,07/02/2014 03:02:07
102.005,07/02/2014 03:03:02
101.995,07/02/2014 03:04:03
102.0015,07/02/2014 03:05:03
102.015,07/02/2014 03:06:02
102.001,07/02/2014 03:07:02
102.01,07/02/2014 03:08:07
101.985,07/02/2014 03:09:02
101.985,07/02/2014 03:10:02
101.995,07/02/2014 03:12:15
102.00,07/02/2014 03:13:02
101.985,07/02/2014 03:14:03
101.9975,07/02/2014 03:15:04
101.995,07/02/2014 03:16:02
101.985,07/02/2014 03:17:02
101.985,07/02/2014 03:18:02
101.955,07/02/2014 03:19:03
101.9755,07/02/2014 03:20:02
101.975,07/02/2014 03:21:43
101.975,07/02/2014 03:22:04
101.985,07/02/2014 03:23:07
101.992,07/02/2014 03:24:02
101.9885,07/02/2014 03:25:03
101.985,07/02/2014 03:26:02
101.9945,07/02/2014 03:28:03
101.993,07/02/2014 03:29:23
101.982,07/02/2014 03:30:03
101.965,07/02/2014 03:31:44
101.965,07/02/2014 03:32:03
101.965,07/02/2014 03:34:51
101.975,07/02/2014 03:35:06
101.965,07/02/2014 03:35:18
101.965,07/02/2014 03:36:03
101.975,07/02/2014 03:38:02
101.975,07/02/2014 03:38:04
101.965,07/02/2014 03:39:03
101.98,07/02/2014 03:40:02
101.965,07/02/2014 03:41:02
101.965,07/02/2014 03:42:02
101.9715,07/02/2014 03:43:03
101.965,07/02/2014 03:44:02
101.965,07/02/2014 03:45:02
101.965,07/02/2014 03:46:44
101.98,07/02/2014 03:47:02
101.975,07/02/2014 03:48:03
101.965,07/02/2014 03:49:14
101.9685,07/02/2014 03:50:23
101.984,07/02/2014 03:51:02
101.955,07/02/2014 03:52:23
101.965,07/02/2014 03:53:02
101.968,07/02/2014 03:54:02
101.974,07/02/2014 03:55:02
101.9795,07/02/2014 03:56:12
101.965,07/02/2014 03:57:03
101.995,07/02/2014 03:58:23
101.965,07/02/2014 04:00:12
101.975,07/02/2014 04:01:07
101.975,07/02/2014 04:02:02
101.975,07/02/2014 04:03:02
101.975,07/02/2014 04:04:12
101.975,07/02/2014 04:05:23
101.975,07/02/2014 04:06:02
101.975,07/02/2014 04:07:02
101.975,07/02/2014 04:08:02
101.985,07/02/2014 04:09:02
101.98,07/02/2014 04:10:04
101.975,07/02/2014 04:11:02
101.9915,07/02/2014 04:12:02
101.985,07/02/2014 04:13:02
101.997,07/02/2014 04:14:49
101.997,07/02/2014 04:15:02
101.997,07/02/2014 04:16:02
101.985,07/02/2014 04:17:08
102.01,07/02/2014 04:18:02
102.00,07/02/2014 04:20:03
101.9925,07/02/2014 04:21:45
101.9925,07/02/2014 04:22:03
101.994,07/02/2014 04:23:02
101.9915,07/02/2014 04:24:05
101.991,07/02/2014 04:27:07
102.01,07/02/2014 04:28:20
101.9965,07/02/2014 04:29:02
102.00,07/02/2014 04:30:12
102.01,07/02/2014 04:31:23
102.01,07/02/2014 04:32:02
101.98,07/02/2014 04:33:02
101.989,07/02/2014 04:34:02
101.988,07/02/2014 04:35:02
101.988,07/02/2014 04:36:02
101.978,07/02/2014 04:37:02
101.973,07/02/2014 04:38:02
101.965,07/02/2014 04:39:03
101.975,07/02/2014 04:40:22
101.9865,07/02/2014 04:41:17
101.985,07/02/2014 04:42:07
101.975,07/02/2014 04:43:43
101.985,07/02/2014 04:45:03
101.985,07/02/2014 04:46:03
101.995,07/02/2014 04:47:03
102.025,07/02/2014 04:48:17
102.035,07/02/2014 04:49:02
102.065,07/02/2014 04:50:02
102.085,07/02/2014 04:51:03
102.085,07/02/2014 04:52:04
102.065,07/02/2014 04:53:23
102.075,07/02/2014 04:54:07
102.075,07/02/2014 04:55:02
102.073,07/02/2014 04:56:03
102.0715,07/02/2014 04:57:02
102.055,07/02/2014 04:58:22
102.055,07/02/2014 05:00:03
102.025,07/02/2014 05:01:02
102.025,07/02/2014 05:02:43
102.015,07/02/2014 05:03:12
102.025,07/02/2014 05:04:43
102.04,07/02/2014 05:05:41
102.035,07/02/2014 05:06:08
102.025,07/02/2014 05:07:23
102.034,07/02/2014 05:08:08
102.045,07/02/2014 05:09:03
102.06,07/02/2014 05:11:08
102.065,07/02/2014 05:12:02
102.075,07/02/2014 05:13:17
102.08,07/02/2014 05:14:03
102.095,07/02/2014 05:15:03
102.101,07/02/2014 05:16:02
102.075,07/02/2014 05:17:07
102.065,07/02/2014 05:18:02
102.085,07/02/2014 05:19:03
102.102,07/02/2014 05:20:02
102.065,07/02/2014 05:21:23
102.065,07/02/2014 05:22:03
102.065,07/02/2014 05:23:23
102.055,07/02/2014 05:24:28
102.045,07/02/2014 05:25:02
102.055,07/02/2014 05:26:20
102.062,07/02/2014 05:27:02
102.055,07/02/2014 05:28:03
102.075,07/02/2014 05:29:23
102.065,07/02/2014 05:30:02
102.075,07/02/2014 05:31:07
102.085,07/02/2014 05:32:02
102.082,07/02/2014 05:33:03
102.065,07/02/2014 05:34:02
102.065,07/02/2014 05:35:25
102.055,07/02/2014 05:36:48
102.055,07/02/2014 05:37:02
102.0595,07/02/2014 05:38:03
102.055,07/02/2014 05:39:02
102.06,07/02/2014 05:40:02
102.045,07/02/2014 05:41:02
102.045,07/02/2014 05:42:03
102.055,07/02/2014 05:43:03
102.055,07/02/2014 05:44:02
102.025,07/02/2014 05:45:02
102.025,07/02/2014 05:46:03
102.0385,07/02/2014 05:47:03
102.025,07/02/2014 05:48:03
102.06,07/02/2014 05:49:03
102.035,07/02/2014 05:50:02
102.035,07/02/2014 05:51:03
102.045,07/02/2014 05:53:02
102.055,07/02/2014 05:54:13
102.0635,07/02/2014 05:55:03
102.075,07/02/2014 05:56:02
102.065,07/02/2014 05:57:02
102.075,07/02/2014 05:58:02
102.065,07/02/2014 05:59:02
102.055,07/02/2014 06:00:02
102.065,07/02/2014 06:01:02
102.045,07/02/2014 06:02:05
102.037,07/02/2014 06:03:23
102.048,07/02/2014 06:04:23
102.045,07/02/2014 06:05:07
102.035,07/02/2014 06:06:02
102.049,07/02/2014 06:07:02
102.045,07/02/2014 06:08:02
102.0575,07/02/2014 06:09:02
102.055,07/02/2014 06:10:02
102.0525,07/02/2014 06:11:23
102.045,07/02/2014 06:12:03
102.045,07/02/2014 06:13:02
102.045,07/02/2014 06:15:03
102.035,07/02/2014 06:15:05
102.048,07/02/2014 06:16:02
102.081,07/02/2014 06:17:02
102.091,07/02/2014 06:18:05
102.105,07/02/2014 06:19:03
102.125,07/02/2014 06:21:24
102.145,07/02/2014 06:22:03
102.145,07/02/2014 06:23:12
102.145,07/02/2014 06:24:02
102.145,07/02/2014 06:25:02
102.135,07/02/2014 06:26:43
102.135,07/02/2014 06:27:23
102.135,07/02/2014 06:28:02
102.135,07/02/2014 06:29:02
102.145,07/02/2014 06:30:04
102.205,07/02/2014 06:31:23
102.195,07/02/2014 06:33:10
102.23,07/02/2014 06:34:23
102.225,07/02/2014 06:35:23
102.205,07/02/2014 06:36:22
102.215,07/02/2014 06:37:23
102.205,07/02/2014 06:38:06
102.175,07/02/2014 06:39:03
102.175,07/02/2014 06:40:23
102.185,07/02/2014 06:41:03
102.197,07/02/2014 06:42:03
102.197,07/02/2014 06:43:11
102.19,07/02/2014 06:44:02
102.19,07/02/2014 06:45:03
102.185,07/02/2014 06:46:02
102.195,07/02/2014 06:47:02
102.195,07/02/2014 06:48:02
102.185,07/02/2014 06:49:02
102.175,07/02/2014 06:50:03
102.1955,07/02/2014 06:51:03
102.1925,07/02/2014 06:52:47
102.19,07/02/2014 06:53:27
102.188,07/02/2014 06:54:23
102.185,07/02/2014 06:55:02
102.185,07/02/2014 06:56:22
102.185,07/02/2014 06:57:02
102.189,07/02/2014 06:58:07
