0.8974,06/02/2014 15:09:29, 
0.8977,06/02/2014 15:11:51, 
0.8977,06/02/2014 15:12:17, 
0.8969,06/02/2014 15:15:33, 
0.8971,06/02/2014 15:16:42, 
0.8971,06/02/2014 15:17:31, 
0.8971,06/02/2014 15:17:37, 
0.8972,06/02/2014 15:18:47, 
0.8972,06/02/2014 15:19:44, 
0.8971,06/02/2014 15:20:21, 
0.8974,06/02/2014 15:22:09, 
0.8974,06/02/2014 15:22:15, 
0.8968,06/02/2014 15:24:08, 
0.897,06/02/2014 15:24:41, 
0.897,06/02/2014 15:25:23, 
0.8967,06/02/2014 15:27:34, 
0.8966,06/02/2014 15:28:15, 
0.8969,06/02/2014 15:29:53, 
0.8969,06/02/2014 15:30:05, 
0.897,06/02/2014 15:31:51, 
0.897,06/02/2014 15:32:21, 
0.8974,06/02/2014 15:33:13, 
0.8975,06/02/2014 15:34:15, 
0.8971,06/02/2014 15:36:24, 
0.8971,06/02/2014 15:37:30, 
0.8972,06/02/2014 15:38:06, 
0.8971,06/02/2014 15:39:29, 
0.8972,06/02/2014 15:40:40, 
0.8974,06/02/2014 15:41:05, 
0.8974,06/02/2014 15:42:25, 
0.8975,06/02/2014 15:43:06, 
0.8975,06/02/2014 15:45:12, 
0.8974,06/02/2014 15:47:47, 
0.8977,06/02/2014 15:49:08, 
0.8977,06/02/2014 15:49:58, 
0.8975,06/02/2014 15:50:24, 
0.8974,06/02/2014 15:51:00, 
0.8974,06/02/2014 15:51:05, 
0.8972,06/02/2014 15:52:37, 
0.8971,06/02/2014 15:53:33, 
0.8967,06/02/2014 15:54:15, 
0.8969,06/02/2014 15:55:30, 
0.897,06/02/2014 15:56:05, 
0.8973,06/02/2014 15:57:26, 
0.8969,06/02/2014 15:58:26, 
0.8969,06/02/2014 15:59:25, 
0.8967,06/02/2014 16:00:27, 
0.8963,06/02/2014 16:01:25, 
0.8963,06/02/2014 16:02:06, 
0.8963,06/02/2014 16:03:05, 
0.8963,06/02/2014 16:04:05, 
0.8964,06/02/2014 16:05:22, 
0.8962,06/02/2014 16:07:05, 
0.8962,06/02/2014 16:08:20, 
0.8962,06/02/2014 16:09:06, 
0.8962,06/02/2014 16:10:47, 
0.8963,06/02/2014 16:12:24, 
0.8964,06/02/2014 16:16:46, 
0.8963,06/02/2014 16:17:12, 
0.8964,06/02/2014 16:19:32, 
0.8963,06/02/2014 16:20:34, 
0.8962,06/02/2014 16:22:07, 
0.8965,06/02/2014 16:22:20, 
0.8964,06/02/2014 16:24:07, 
0.8964,06/02/2014 16:24:26, 
0.8964,06/02/2014 16:25:05, 
0.8963,06/02/2014 16:26:28, 
0.8966,06/02/2014 16:27:51, 
0.8963,06/02/2014 16:28:16, 
0.8963,06/02/2014 16:29:07, 
0.8963,06/02/2014 16:30:05, 
0.8961,06/02/2014 16:31:05, 
0.8961,06/02/2014 16:32:52, 
0.8962,06/02/2014 16:34:22, 
0.8962,06/02/2014 16:34:29, 
0.8962,06/02/2014 16:35:29, 
0.8963,06/02/2014 16:36:25, 
0.8963,06/02/2014 16:37:27, 
0.8963,06/02/2014 16:39:12, 
0.8963,06/02/2014 16:39:26, 
0.8963,06/02/2014 16:40:06, 
0.8964,06/02/2014 16:41:35, 
0.8964,06/02/2014 16:42:04, 
0.8964,06/02/2014 16:43:26, 
0.8964,06/02/2014 16:44:28, 
0.8964,06/02/2014 16:45:10, 
0.8966,06/02/2014 16:46:59, 
0.8967,06/02/2014 16:47:16, 
0.8968,06/02/2014 16:49:32, 
0.8964,06/02/2014 16:50:18, 
0.8967,06/02/2014 16:51:44, 
0.8966,06/02/2014 16:53:40, 
0.8966,06/02/2014 16:53:57, 
0.8966,06/02/2014 16:55:00, 
0.8968,06/02/2014 16:57:55, 
0.8967,06/02/2014 16:58:46, 
0.8967,06/02/2014 16:59:14, 
0.8966,06/02/2014 17:00:06, 
0.8966,06/02/2014 17:01:26, 
0.8966,06/02/2014 17:02:06, 
0.8967,06/02/2014 17:03:04, 
0.8968,06/02/2014 17:04:07, 
0.8969,06/02/2014 17:05:06, 
0.8967,06/02/2014 17:06:11, 
0.8967,06/02/2014 17:08:10, 
0.8967,06/02/2014 17:08:21, 
0.8967,06/02/2014 17:09:31, 
0.8966,06/02/2014 17:10:19, 
0.8967,06/02/2014 17:11:05, 
0.8965,06/02/2014 17:12:47, 
0.8967,06/02/2014 17:13:06, 
0.8966,06/02/2014 17:14:15, 
0.8966,06/02/2014 17:15:05, 
0.8966,06/02/2014 17:16:15, 
0.8965,06/02/2014 17:17:05, 
0.8965,06/02/2014 17:18:05, 
0.8963,06/02/2014 17:20:05, 
0.8969,06/02/2014 17:21:26, 
0.8968,06/02/2014 17:22:05, 
0.8968,06/02/2014 17:23:06, 
0.8968,06/02/2014 17:24:05, 
0.8968,06/02/2014 17:25:31, 
0.8968,06/02/2014 17:26:05, 
0.8967,06/02/2014 17:27:05, 
0.8968,06/02/2014 17:28:15, 
0.8967,06/02/2014 17:29:47, 
0.8967,06/02/2014 17:30:05, 
0.8967,06/02/2014 17:32:05, 
0.8967,06/02/2014 17:33:05, 
0.8966,06/02/2014 17:35:02, 
0.8965,06/02/2014 17:35:28, 
0.8965,06/02/2014 17:36:05, 
0.8967,06/02/2014 17:38:53, 
0.8967,06/02/2014 17:39:07, 
0.8966,06/02/2014 17:39:53, 
0.8966,06/02/2014 17:40:30, 
0.8968,06/02/2014 17:41:31, 
0.8971,06/02/2014 17:44:36, 
0.8969,06/02/2014 17:45:06, 
0.8969,06/02/2014 17:46:05, 
0.8971,06/02/2014 17:47:47, 
0.8971,06/02/2014 17:48:05, 
0.8975,06/02/2014 17:49:16, 
0.8974,06/02/2014 17:51:47, 
0.8974,06/02/2014 17:52:06, 
0.8973,06/02/2014 17:53:30, 
0.8972,06/02/2014 17:54:05, 
0.897,06/02/2014 17:55:05, 
0.8972,06/02/2014 17:56:24, 
0.8972,06/02/2014 17:57:07, 
0.8972,06/02/2014 17:58:15, 
0.8972,06/02/2014 17:59:05, 
0.8973,06/02/2014 18:00:16, 
0.8976,06/02/2014 18:01:41, 
0.8976,06/02/2014 18:02:26, 
0.8977,06/02/2014 18:03:27, 
0.8977,06/02/2014 18:04:06, 
0.8976,06/02/2014 18:05:06, 
0.8977,06/02/2014 18:06:05, 
0.8974,06/02/2014 18:07:05, 
0.8974,06/02/2014 18:08:05, 
0.8975,06/02/2014 18:10:34, 
0.8975,06/02/2014 18:12:12, 
0.8975,06/02/2014 18:12:26, 
0.8975,06/02/2014 18:13:27, 
0.8975,06/02/2014 18:14:48, 
0.8977,06/02/2014 18:16:06, 
0.8978,06/02/2014 18:17:26, 
0.8977,06/02/2014 18:18:15, 
0.8978,06/02/2014 18:19:48, 
0.8977,06/02/2014 18:20:47, 
0.8977,06/02/2014 18:21:27, 
0.8977,06/02/2014 18:23:33, 
0.8975,06/02/2014 18:27:06, 
0.8975,06/02/2014 18:27:25, 
0.8975,06/02/2014 18:27:33, 
0.8974,06/02/2014 18:28:49, 
0.8974,06/02/2014 18:29:30, 
0.8975,06/02/2014 18:31:26, 
0.8974,06/02/2014 18:32:41, 
0.8975,06/02/2014 18:34:17, 
0.8974,06/02/2014 18:35:25, 
0.8974,06/02/2014 18:36:05, 
0.8973,06/02/2014 18:37:26, 
0.8973,06/02/2014 18:38:40, 
0.8971,06/02/2014 18:44:08, 
0.8971,06/02/2014 18:44:27, 
0.8971,06/02/2014 18:44:29, 
0.8972,06/02/2014 18:45:20, 
0.8973,06/02/2014 18:45:50, 
0.8971,06/02/2014 18:47:10, 
0.8971,06/02/2014 18:47:39, 
0.8971,06/02/2014 18:48:30, 
0.897,06/02/2014 18:49:47, 
0.897,06/02/2014 18:50:25, 
0.897,06/02/2014 18:51:27, 
0.8971,06/02/2014 18:53:34, 
0.8973,06/02/2014 18:54:06, 
0.897,06/02/2014 18:57:53, 
0.8969,06/02/2014 18:58:55, 
0.897,06/02/2014 18:59:13, 
0.897,06/02/2014 19:00:11, 
0.8969,06/02/2014 19:01:29, 
0.8969,06/02/2014 19:02:24, 
0.8969,06/02/2014 19:04:05, 
0.8969,06/02/2014 19:04:21, 
0.8969,06/02/2014 19:05:04, 
0.8969,06/02/2014 19:06:04, 
0.8969,06/02/2014 19:07:25, 
0.8969,06/02/2014 19:08:06, 
0.897,06/02/2014 19:09:36, 
0.897,06/02/2014 19:10:12, 
0.897,06/02/2014 19:11:26, 
0.8971,06/02/2014 19:12:04, 
0.8971,06/02/2014 19:13:15, 
0.8969,06/02/2014 19:14:05, 
0.8969,06/02/2014 19:15:04, 
0.8969,06/02/2014 19:16:49, 
0.8972,06/02/2014 19:17:35, 
0.8969,06/02/2014 19:19:06, 
0.897,06/02/2014 19:20:15, 
0.897,06/02/2014 19:21:15, 
0.897,06/02/2014 19:24:48, 
0.8972,06/02/2014 19:26:16, 
0.8972,06/02/2014 19:27:35, 
0.897,06/02/2014 19:28:26, 
0.8968,06/02/2014 19:29:05, 
0.8968,06/02/2014 19:30:05, 
0.8969,06/02/2014 19:32:22, 
0.8969,06/02/2014 19:32:25, 
0.8971,06/02/2014 19:33:08, 
0.8969,06/02/2014 19:34:06, 
0.897,06/02/2014 19:37:26, 
0.897,06/02/2014 19:37:31, 
0.8971,06/02/2014 19:40:08, 
0.8969,06/02/2014 19:40:20, 
0.8969,06/02/2014 19:41:04, 
0.8969,06/02/2014 19:42:04, 
0.8969,06/02/2014 19:43:04, 
0.8967,06/02/2014 19:44:25, 
0.8969,06/02/2014 19:45:10, 
0.8969,06/02/2014 19:46:04, 
0.8969,06/02/2014 19:47:04, 
0.8969,06/02/2014 19:48:14, 
0.8969,06/02/2014 19:49:14, 
0.8969,06/02/2014 19:50:04, 
0.8968,06/02/2014 19:51:29, 
0.8967,06/02/2014 19:52:09, 
0.8967,06/02/2014 19:53:04, 
0.8968,06/02/2014 19:54:04, 
0.8968,06/02/2014 19:55:04, 
0.8968,06/02/2014 19:56:15, 
0.8968,06/02/2014 19:57:05, 
0.8968,06/02/2014 19:58:10, 
0.8967,06/02/2014 19:59:04, 
0.8967,06/02/2014 20:00:04, 
0.8968,06/02/2014 20:01:15, 
0.8966,06/02/2014 20:02:14, 
0.8965,06/02/2014 20:03:04, 
0.8965,06/02/2014 20:04:15, 
0.8964,06/02/2014 20:06:05, 
0.8963,06/02/2014 20:07:04, 
0.8965,06/02/2014 20:08:04, 
0.8961,06/02/2014 20:09:29, 
0.8961,06/02/2014 20:10:04, 
0.8963,06/02/2014 20:11:14, 
0.8963,06/02/2014 20:12:15, 
0.8964,06/02/2014 20:13:04, 
0.8963,06/02/2014 20:14:14, 
0.8963,06/02/2014 20:15:04, 
0.8963,06/02/2014 20:16:04, 
0.8963,06/02/2014 20:17:09, 
0.8963,06/02/2014 20:18:04, 
0.8963,06/02/2014 20:19:11, 
0.8962,06/02/2014 20:20:04, 
0.896,06/02/2014 20:21:15, 
0.8963,06/02/2014 20:24:05, 
0.8964,06/02/2014 20:25:06, 
0.8964,06/02/2014 20:26:24, 
0.8964,06/02/2014 20:27:04, 
0.8965,06/02/2014 20:28:09, 
0.8965,06/02/2014 20:29:14, 
0.8965,06/02/2014 20:30:04, 
0.8965,06/02/2014 20:31:04, 
0.8965,06/02/2014 20:32:04, 
0.8963,06/02/2014 20:33:05, 
0.8962,06/02/2014 20:34:04, 
0.8961,06/02/2014 20:35:53, 
0.8961,06/02/2014 20:36:04, 
0.8963,06/02/2014 20:37:04, 
0.8963,06/02/2014 20:38:20, 
0.8963,06/02/2014 20:39:50, 
0.8964,06/02/2014 20:41:11, 
0.8963,06/02/2014 20:42:05, 
0.8965,06/02/2014 20:43:06, 
0.8965,06/02/2014 20:44:14, 
0.8964,06/02/2014 20:45:32, 
0.8964,06/02/2014 20:46:06, 
0.8962,06/02/2014 20:47:25, 
0.8963,06/02/2014 20:49:08, 
0.8964,06/02/2014 20:50:46, 
0.8966,06/02/2014 20:53:06, 
0.8963,06/02/2014 20:54:11, 
0.8961,06/02/2014 20:55:47, 
0.8961,06/02/2014 20:56:14, 
0.8961,06/02/2014 20:57:04, 
0.8961,06/02/2014 20:58:10, 
0.8962,06/02/2014 21:01:05, 
0.8959,06/02/2014 21:02:05, 
0.8959,06/02/2014 21:03:28, 
0.8962,06/02/2014 21:04:48, 
0.8959,06/02/2014 21:06:22, 
0.8959,06/02/2014 21:08:01, 
0.8959,06/02/2014 21:08:08, 
0.896,06/02/2014 21:09:05, 
0.896,06/02/2014 21:10:06, 
0.896,06/02/2014 21:11:05, 
0.8961,06/02/2014 21:12:04, 
0.896,06/02/2014 21:13:05, 
0.8959,06/02/2014 21:14:05, 
0.8961,06/02/2014 21:15:07, 
0.8961,06/02/2014 21:16:05, 
0.8962,06/02/2014 21:17:26, 
0.8961,06/02/2014 21:18:25, 
0.8961,06/02/2014 21:20:11, 
0.896,06/02/2014 21:21:47, 
0.896,06/02/2014 21:23:33, 
0.896,06/02/2014 21:24:13, 
0.896,06/02/2014 21:26:22, 
0.8959,06/02/2014 21:28:59, 
0.8959,06/02/2014 21:30:19, 
0.8959,06/02/2014 21:33:41, 
0.8959,06/02/2014 21:33:42, 
0.8959,06/02/2014 21:33:55, 
0.8959,06/02/2014 21:34:27, 
0.8959,06/02/2014 21:35:06, 
0.896,06/02/2014 21:36:25, 
0.8959,06/02/2014 21:37:05, 
0.8959,06/02/2014 21:38:31, 
0.8959,06/02/2014 21:39:05, 
0.8959,06/02/2014 21:40:05, 
0.8959,06/02/2014 21:41:06, 
0.896,06/02/2014 21:42:16, 
0.896,06/02/2014 21:43:05, 
0.896,06/02/2014 21:44:25, 
0.8959,06/02/2014 21:45:06, 
0.8959,06/02/2014 21:46:08, 
0.8959,06/02/2014 21:47:15, 
0.8959,06/02/2014 21:50:14, 
0.8959,06/02/2014 21:52:07, 
0.8959,06/02/2014 21:52:15, 
0.8957,06/02/2014 21:53:05, 
0.8957,06/02/2014 21:55:05, 
0.8957,06/02/2014 21:56:04, 
0.8957,06/02/2014 21:57:05, 
0.8957,06/02/2014 21:58:05, 
0.8958,06/02/2014 21:59:11, 
0.896,06/02/2014 22:00:05, 
0.8957,06/02/2014 22:01:25, 
0.8957,06/02/2014 22:02:08, 
0.8958,06/02/2014 22:03:46, 
0.8958,06/02/2014 22:04:05, 
0.8959,06/02/2014 22:05:15, 
0.8959,06/02/2014 22:06:05, 
0.8956,06/02/2014 22:07:05, 
0.8956,06/02/2014 22:08:06, 
0.8957,06/02/2014 22:09:05, 
0.8957,06/02/2014 22:10:04, 
0.8957,06/02/2014 22:11:04, 
0.8957,06/02/2014 22:12:04, 
0.8957,06/02/2014 22:13:28, 
0.8957,06/02/2014 22:14:04, 
0.8958,06/02/2014 22:15:57, 
0.8958,06/02/2014 22:17:04, 
0.8958,06/02/2014 22:18:25, 
0.8957,06/02/2014 22:19:06, 
0.8959,06/02/2014 22:20:25, 
0.8958,06/02/2014 22:21:05, 
0.8956,06/02/2014 22:22:05, 
0.8956,06/02/2014 22:23:05, 
0.8953,06/02/2014 22:24:06, 
0.8953,06/02/2014 22:25:05, 
0.8953,06/02/2014 22:27:37, 
0.8953,06/02/2014 22:27:48, 
0.8953,06/02/2014 22:29:35, 
0.8953,06/02/2014 22:30:07, 
0.8953,06/02/2014 22:30:16, 
0.8952,06/02/2014 22:31:46, 
0.8952,06/02/2014 22:32:06, 
0.8952,06/02/2014 22:33:05, 
0.8952,06/02/2014 22:34:15, 
0.8952,06/02/2014 22:35:05, 
0.8953,06/02/2014 22:36:47, 
0.8952,06/02/2014 22:37:07, 
0.8954,06/02/2014 22:38:46, 
0.8954,06/02/2014 22:39:26, 
0.8954,06/02/2014 22:40:05, 
0.8954,06/02/2014 22:41:10, 
0.8954,06/02/2014 22:42:46, 
0.8954,06/02/2014 22:43:14, 
0.8954,06/02/2014 22:44:05, 
0.8954,06/02/2014 22:45:05, 
0.8954,06/02/2014 22:46:05, 
0.8954,06/02/2014 22:47:04, 
0.8954,06/02/2014 22:49:06, 
0.8954,06/02/2014 22:49:07, 
0.8953,06/02/2014 22:50:26, 
0.8953,06/02/2014 22:51:31, 
0.8953,06/02/2014 22:52:06, 
0.8952,06/02/2014 22:53:06, 
0.8951,06/02/2014 22:54:05, 
0.8951,06/02/2014 22:55:08, 
0.8951,06/02/2014 22:56:16, 
0.8951,06/02/2014 22:57:46, 
0.8951,06/02/2014 22:58:04, 
0.8951,06/02/2014 22:59:05, 
0.8953,06/02/2014 23:00:45, 
0.8951,06/02/2014 23:01:15, 
0.8951,06/02/2014 23:04:05, 
0.8951,06/02/2014 23:05:05, 
0.8951,06/02/2014 23:06:25, 
0.8951,06/02/2014 23:07:28, 
0.8951,06/02/2014 23:08:05, 
0.8951,06/02/2014 23:09:05, 
0.8951,06/02/2014 23:10:16, 
0.8951,06/02/2014 23:11:47, 
0.8951,06/02/2014 23:12:46, 
0.8951,06/02/2014 23:13:25, 
0.8953,06/02/2014 23:14:26, 
0.8953,06/02/2014 23:17:15, 
0.8951,06/02/2014 23:18:04, 
0.8951,06/02/2014 23:19:30, 
0.895,06/02/2014 23:21:06, 
0.895,06/02/2014 23:21:41, 
0.895,06/02/2014 23:22:05, 
0.8952,06/02/2014 23:24:29, 
0.8952,06/02/2014 23:24:36, 
0.8952,06/02/2014 23:25:05, 
0.8952,06/02/2014 23:26:16, 
0.8952,06/02/2014 23:27:06, 
0.8952,06/02/2014 23:28:06, 
0.8952,06/02/2014 23:29:04, 
0.8954,06/02/2014 23:30:05, 
0.8953,06/02/2014 23:31:05, 
0.8954,06/02/2014 23:32:07, 
0.8954,06/02/2014 23:33:04, 
0.8955,06/02/2014 23:34:04, 
0.8957,06/02/2014 23:35:04, 
0.8955,06/02/2014 23:36:05, 
0.8955,06/02/2014 23:37:05, 
0.8955,06/02/2014 23:38:26, 
0.8955,06/02/2014 23:39:05, 
0.8955,06/02/2014 23:40:47, 
0.8955,06/02/2014 23:41:04, 
0.8955,06/02/2014 23:42:05, 
0.8955,06/02/2014 23:43:09, 
0.8956,06/02/2014 23:44:05, 
0.8957,06/02/2014 23:46:26, 
0.8957,06/02/2014 23:47:52, 
0.8957,06/02/2014 23:48:24, 
0.8957,06/02/2014 23:49:04, 
0.8957,06/02/2014 23:50:28, 
