1.3525,09/10/2013 22:13:01, ,,,,,,,,,,,
1.3525,09/10/2013 22:14:01, ,,,,,,,,,,,
1.3524,09/10/2013 22:15:01, ,,,,,,,,,,,
1.3524,09/10/2013 22:16:02, ,,,,,,,,,,,
1.3524,09/10/2013 22:17:02, ,,,,,,,,,,,
1.3524,09/10/2013 22:18:02, ,,,,,,,,,,,
1.3524,09/10/2013 22:19:02, ,,,,,,,,,,,
1.3524,09/10/2013 22:20:01, ,,,,,,,,,,,
1.3527,09/10/2013 22:21:02, ,,,,,,,,,,,
1.3526,09/10/2013 22:22:02, ,,,,,,,,,,,
1.3526,09/10/2013 22:23:02, ,,,,,,,,,,,
1.3527,09/10/2013 22:24:02, ,,,,,,,,,,,
1.3527,09/10/2013 22:25:02, ,,,,,,,,,,,
1.3526,09/10/2013 22:26:07, ,,,,,,,,,,,
1.3526,09/10/2013 22:29:02, ,,,,,,,,,,,
1.3526,09/10/2013 22:30:02, ,,,,,,,,,,,
1.3525,09/10/2013 22:31:02, ,,,,,,,,,,,
1.3525,09/10/2013 22:32:01, ,,,,,,,,,,,
1.3525,09/10/2013 22:33:01, ,,,,,,,,,,,
1.3525,09/10/2013 22:34:01, ,,,,,,,,,,,
1.3524,09/10/2013 22:35:01, ,,,,,,,,,,,
1.3526,09/10/2013 22:36:11, ,,,,,,,,,,,
1.3526,09/10/2013 22:37:01, ,,,,,,,,,,,
1.3526,09/10/2013 22:38:01, ,,,,,,,,,,,
1.3526,09/10/2013 22:39:01, ,,,,,,,,,,,
1.3526,09/10/2013 22:40:02, ,,,,,,,,,,,
1.3526,09/10/2013 22:42:01, ,,,,,,,,,,,
1.3527,09/10/2013 22:43:01, ,,,,,,,,,,,
1.3527,09/10/2013 22:44:01, ,,,,,,,,,,,
1.3527,09/10/2013 22:45:06, ,,,,,,,,,,,
1.3527,09/10/2013 22:46:01, ,,,,,,,,,,,
1.3527,09/10/2013 22:47:01, ,,,,,,,,,,,
1.3527,09/10/2013 22:48:01, ,,,,,,,,,,,
1.3527,09/10/2013 22:49:01, ,,,,,,,,,,,
1.3527,09/10/2013 22:50:02, ,,,,,,,,,,,
1.3527,09/10/2013 22:51:07, ,,,,,,,,,,,
1.3527,09/10/2013 22:52:02, ,,,,,,,,,,,
1.3527,09/10/2013 22:53:01, ,,,,,,,,,,,
1.3527,09/10/2013 22:54:01, ,,,,,,,,,,,
1.3527,09/10/2013 22:55:06, ,,,,,,,,,,,
1.3527,09/10/2013 22:56:01, ,,,,,,,,,,,
1.3527,09/10/2013 22:57:01, ,,,,,,,,,,,
1.3527,09/10/2013 22:58:02, ,,,,,,,,,,,
1.3527,09/10/2013 22:59:02, ,,,,,,,,,,,
1.3527,09/10/2013 23:00:02, ,,,,,,,,,,,
1.3527,09/10/2013 23:01:11, ,,,,,,,,,,,
1.3527,09/10/2013 23:02:01, ,,,,,,,,,,,
1.3527,09/10/2013 23:03:01, ,,,,,,,,,,,
1.3527,09/10/2013 23:04:01, ,,,,,,,,,,,
1.3527,09/10/2013 23:05:02, ,,,,,,,,,,,
1.3527,09/10/2013 23:06:02, ,,,,,,,,,,,
1.3527,09/10/2013 23:07:02, ,,,,,,,,,,,
1.3527,09/10/2013 23:08:02, ,,,,,,,,,,,
1.3527,09/10/2013 23:09:02, ,,,,,,,,,,,
1.3527,09/10/2013 23:10:02, ,,,,,,,,,,,
1.3524,09/10/2013 23:11:02, ,,,,,,,,,,,
1.3524,09/10/2013 23:12:02, ,,,,,,,,,,,
1.3524,09/10/2013 23:13:07, ,,,,,,,,,,,
1.3526,09/10/2013 23:14:01, ,,,,,,,,,,,
1.3527,09/10/2013 23:15:01, ,,,,,,,,,,,
1.3527,09/10/2013 23:16:01, ,,,,,,,,,,,
1.3527,09/10/2013 23:17:01, ,,,,,,,,,,,
1.3525,09/10/2013 23:18:01, ,,,,,,,,,,,
1.3526,09/10/2013 23:19:01, ,,,,,,,,,,,
1.3526,09/10/2013 23:20:01, ,,,,,,,,,,,
1.3526,09/10/2013 23:21:02, ,,,,,,,,,,,
1.3527,09/10/2013 23:22:02, ,,,,,,,,,,,
1.3525,09/10/2013 23:23:02, ,,,,,,,,,,,
1.3524,09/10/2013 23:24:17, ,,,,,,,,,,,
1.3524,09/10/2013 23:25:02, ,,,,,,,,,,,
1.3524,09/10/2013 23:26:02, ,,,,,,,,,,,
1.3525,09/10/2013 23:27:01, ,,,,,,,,,,,
1.3524,09/10/2013 23:28:01, ,,,,,,,,,,,
1.3523,09/10/2013 23:29:01, ,,,,,,,,,,,
1.3523,09/10/2013 23:30:01, ,,,,,,,,,,,
1.3524,09/10/2013 23:31:02, ,,,,,,,,,,,
1.3524,09/10/2013 23:32:02, ,,,,,,,,,,,
1.3525,09/10/2013 23:33:01, ,,,,,,,,,,,
1.3523,09/10/2013 23:34:06, ,,,,,,,,,,,
1.3523,09/10/2013 23:35:01, ,,,,,,,,,,,
1.3523,09/10/2013 23:36:06, ,,,,,,,,,,,
1.3523,09/10/2013 23:37:01, ,,,,,,,,,,,
1.3523,09/10/2013 23:38:01, ,,,,,,,,,,,
1.3523,09/10/2013 23:39:01, ,,,,,,,,,,,
1.3524,09/10/2013 23:40:03, ,,,,,,,,,,,
1.3523,09/10/2013 23:41:02, ,,,,,,,,,,,
1.3523,09/10/2013 23:42:02, ,,,,,,,,,,,
1.3523,09/10/2013 23:43:02, ,,,,,,,,,,,
1.3523,09/10/2013 23:44:06, ,,,,,,,,,,,
1.3523,09/10/2013 23:45:01, ,,,,,,,,,,,
1.3522,09/10/2013 23:46:01, ,,,,,,,,,,,
1.3522,09/10/2013 23:47:01, ,,,,,,,,,,,
1.3521,09/10/2013 23:48:01, ,,,,,,,,,,,
1.3521,09/10/2013 23:49:01, ,,,,,,,,,,,
1.3521,09/10/2013 23:50:06, ,,,,,,,,,,,
1.3521,09/10/2013 23:51:02, ,,,,,,,,,,,
1.3522,09/10/2013 23:52:02, ,,,,,,,,,,,
1.3522,09/10/2013 23:53:02, ,,,,,,,,,,,
1.352,09/10/2013 23:54:02, ,,,,,,,,,,,
1.352,09/10/2013 23:55:02, ,,,,,,,,,,,
1.3519,09/10/2013 23:56:02, ,,,,,,,,,,,
1.3519,09/10/2013 23:57:02, ,,,,,,,,,,,
1.352,09/10/2013 23:58:02, ,,,,,,,,,,,
1.352,09/10/2013 23:59:06, ,,,,,,,,,,,
1.3521,10/10/2013 00:00:01, ,,,,,,,,,,,
1.3521,10/10/2013 00:01:02, ,,,,,,,,,,,
1.3521,10/10/2013 00:02:01, ,,,,,,,,,,,
1.352,10/10/2013 00:03:01, ,,,,,,,,,,,
1.352,10/10/2013 00:04:01, ,,,,,,,,,,,
1.3523,10/10/2013 00:05:01, ,,,,,,,,,,,
1.3522,10/10/2013 00:06:01, ,,,,,,,,,,,
1.3522,10/10/2013 00:07:01, ,,,,,,,,,,,
1.3519,10/10/2013 00:08:01, ,,,,,,,,,,,
1.3518,10/10/2013 00:09:02, ,,,,,,,,,,,
1.3519,10/10/2013 00:10:02, ,,,,,,,,,,,
1.3519,10/10/2013 00:11:07, ,,,,,,,,,,,
1.3519,10/10/2013 00:12:02, ,,,,,,,,,,,
1.3519,10/10/2013 00:13:02, ,,,,,,,,,,,
1.3518,10/10/2013 00:14:12, ,,,,,,,,,,,
1.3517,10/10/2013 00:15:01, ,,,,,,,,,,,
1.3516,10/10/2013 00:16:01, ,,,,,,,,,,,
1.3516,10/10/2013 00:17:01, ,,,,,,,,,,,
1.3518,10/10/2013 00:18:01, ,,,,,,,,,,,
1.3517,10/10/2013 00:19:02, ,,,,,,,,,,,
1.3517,10/10/2013 00:20:01, ,,,,,,,,,,,
1.3517,10/10/2013 00:21:01, ,,,,,,,,,,,
1.3516,10/10/2013 00:22:02, ,,,,,,,,,,,
1.3516,10/10/2013 00:23:07, ,,,,,,,,,,,
1.3517,10/10/2013 00:24:02, ,,,,,,,,,,,
1.3517,10/10/2013 00:25:02, ,,,,,,,,,,,
1.3518,10/10/2013 00:26:03, ,,,,,,,,,,,
1.3517,10/10/2013 00:27:02, ,,,,,,,,,,,
1.3518,10/10/2013 00:28:02, ,,,,,,,,,,,
1.3518,10/10/2013 00:29:03, ,,,,,,,,,,,
1.3517,10/10/2013 00:30:02, ,,,,,,,,,,,
1.3517,10/10/2013 00:31:02, ,,,,,,,,,,,
1.3517,10/10/2013 00:32:01, ,,,,,,,,,,,
1.3519,10/10/2013 00:33:01, ,,,,,,,,,,,
1.3518,10/10/2013 00:34:03, ,,,,,,,,,,,
1.3518,10/10/2013 00:35:01, ,,,,,,,,,,,
1.3518,10/10/2013 00:36:07, ,,,,,,,,,,,
1.3519,10/10/2013 00:37:02, ,,,,,,,,,,,
1.3519,10/10/2013 00:38:02, ,,,,,,,,,,,
1.352,10/10/2013 00:39:02, ,,,,,,,,,,,
1.3519,10/10/2013 00:40:07, ,,,,,,,,,,,
1.3518,10/10/2013 00:41:02, ,,,,,,,,,,,
1.3518,10/10/2013 00:42:02, ,,,,,,,,,,,
1.3517,10/10/2013 00:43:02, ,,,,,,,,,,,
1.3518,10/10/2013 00:44:02, ,,,,,,,,,,,
1.3517,10/10/2013 00:45:01, ,,,,,,,,,,,
1.3517,10/10/2013 00:46:01, ,,,,,,,,,,,
1.3517,10/10/2013 00:47:02, ,,,,,,,,,,,
1.3517,10/10/2013 00:48:02, ,,,,,,,,,,,
1.3517,10/10/2013 00:49:02, ,,,,,,,,,,,
1.3517,10/10/2013 00:50:02, ,,,,,,,,,,,
1.3519,10/10/2013 00:51:01, ,,,,,,,,,,,
1.3518,10/10/2013 00:52:12, ,,,,,,,,,,,
1.3518,10/10/2013 00:53:02, ,,,,,,,,,,,
1.3517,10/10/2013 00:54:02, ,,,,,,,,,,,
1.3518,10/10/2013 00:55:02, ,,,,,,,,,,,
1.3519,10/10/2013 00:56:07, ,,,,,,,,,,,
1.3519,10/10/2013 00:57:02, ,,,,,,,,,,,
1.3517,10/10/2013 00:58:02, ,,,,,,,,,,,
1.3519,10/10/2013 00:59:07, ,,,,,,,,,,,
1.3519,10/10/2013 01:00:12, ,,,,,,,,,,,
1.3519,10/10/2013 01:01:02, ,,,,,,,,,,,
1.352,10/10/2013 01:02:07, ,,,,,,,,,,,
1.3519,10/10/2013 01:03:02, ,,,,,,,,,,,
1.3522,10/10/2013 01:04:06, ,,,,,,,,,,,
1.3521,10/10/2013 01:05:01, ,,,,,,,,,,,
1.3521,10/10/2013 01:06:06, ,,,,,,,,,,,
1.3523,10/10/2013 01:07:01, ,,,,,,,,,,,
1.3522,10/10/2013 01:09:01, ,,,,,,,,,,,
1.3523,10/10/2013 01:10:02, ,,,,,,,,,,,
1.3523,10/10/2013 01:11:03, ,,,,,,,,,,,
1.3524,10/10/2013 01:12:03, ,,,,,,,,,,,
1.3523,10/10/2013 01:13:02, ,,,,,,,,,,,
1.3523,10/10/2013 01:14:02, ,,,,,,,,,,,
1.3522,10/10/2013 01:15:02, ,,,,,,,,,,,
1.3522,10/10/2013 01:16:01, ,,,,,,,,,,,
1.3522,10/10/2013 01:17:02, ,,,,,,,,,,,
1.3522,10/10/2013 01:18:01, ,,,,,,,,,,,
1.3522,10/10/2013 01:19:01, ,,,,,,,,,,,
1.3522,10/10/2013 01:20:01, ,,,,,,,,,,,
1.3522,10/10/2013 01:21:01, ,,,,,,,,,,,
1.3522,10/10/2013 01:22:01, ,,,,,,,,,,,
1.3522,10/10/2013 01:23:06, ,,,,,,,,,,,
1.352,10/10/2013 01:24:01, ,,,,,,,,,,,
1.3519,10/10/2013 01:25:01, ,,,,,,,,,,,
1.352,10/10/2013 01:26:06, ,,,,,,,,,,,
1.3519,10/10/2013 01:27:06, ,,,,,,,,,,,
1.3519,10/10/2013 01:28:01, ,,,,,,,,,,,
1.3519,10/10/2013 01:29:01, ,,,,,,,,,,,
1.3519,10/10/2013 01:30:01, ,,,,,,,,,,,
1.3519,10/10/2013 01:31:01, ,,,,,,,,,,,
1.3519,10/10/2013 01:32:01, ,,,,,,,,,,,
1.3518,10/10/2013 01:33:02, ,,,,,,,,,,,
1.3518,10/10/2013 01:34:02, ,,,,,,,,,,,
1.3516,10/10/2013 01:35:02, ,,,,,,,,,,,
1.3516,10/10/2013 01:36:02, ,,,,,,,,,,,
1.3516,10/10/2013 14:13:05, ,,,,,,,,,,,
1.3516,10/10/2013 14:14:01, ,,,,,,,,,,,
1.3517,10/10/2013 14:15:01, ,,,,,,,,,,,
1.3517,10/10/2013 14:16:02, ,,,,,,,,,,,
1.3517,10/10/2013 14:17:02, ,,,,,,,,,,,
1.3517,10/10/2013 14:18:01, ,,,,,,,,,,,
1.3517,10/10/2013 14:19:01, ,,,,,,,,,,,
1.3517,10/10/2013 14:20:01, ,,,,,,,,,,,
1.3517,10/10/2013 14:21:01, ,,,,,,,,,,,
1.3513,10/10/2013 14:23:02, ,,,,,,,,,,,
1.3513,10/10/2013 14:24:02, ,,,,,,,,,,,
1.3512,10/10/2013 14:25:07, ,,,,,,,,,,,
1.3512,10/10/2013 14:26:02, ,,,,,,,,,,,
1.3514,10/10/2013 14:27:02, ,,,,,,,,,,,
1.3514,10/10/2013 14:28:02, ,,,,,,,,,,,
1.3514,10/10/2013 14:29:02, ,,,,,,,,,,,
1.3514,10/10/2013 14:30:01, ,,,,,,,,,,,
1.3512,10/10/2013 14:31:11, ,,,,,,,,,,,
1.3512,10/10/2013 14:32:01, ,,,,,,,,,,,
1.3509,10/10/2013 14:33:01, ,,,,,,,,,,,
1.3509,10/10/2013 14:34:01, ,,,,,,,,,,,
1.351,10/10/2013 14:35:13, ,,,,,,,,,,,
1.351,10/10/2013 14:36:01, ,,,,,,,,,,,
1.3509,10/10/2013 14:37:01, ,,,,,,,,,,,
1.3509,10/10/2013 14:38:02, ,,,,,,,,,,,
1.3506,10/10/2013 14:39:06, ,,,,,,,,,,,
1.3506,10/10/2013 14:40:01, ,,,,,,,,,,,
1.3509,10/10/2013 14:41:02, ,,,,,,,,,,,
1.3509,10/10/2013 14:42:02, ,,,,,,,,,,,
1.3508,10/10/2013 14:43:01, ,,,,,,,,,,,
1.3508,10/10/2013 14:44:01, ,,,,,,,,,,,
1.3514,10/10/2013 14:45:01, ,,,,,,,,,,,
1.3514,10/10/2013 14:46:02, ,,,,,,,,,,,
1.3515,10/10/2013 14:47:02, ,,,,,,,,,,,
1.3515,10/10/2013 14:48:02, ,,,,,,,,,,,
1.3517,10/10/2013 14:49:02, ,,,,,,,,,,,
1.3516,10/10/2013 14:50:02, ,,,,,,,,,,,
1.3516,10/10/2013 14:51:03, ,,,,,,,,,,,
1.3518,10/10/2013 14:52:02, ,,,,,,,,,,,
1.3518,10/10/2013 14:53:02, ,,,,,,,,,,,
1.3515,10/10/2013 14:54:02, ,,,,,,,,,,,
1.3518,10/10/2013 14:55:07, ,,,,,,,,,,,
1.3518,10/10/2013 14:56:01, ,,,,,,,,,,,
1.3517,10/10/2013 14:57:02, ,,,,,,,,,,,
1.3517,10/10/2013 14:58:03, ,,,,,,,,,,,
1.352,10/10/2013 14:59:02, ,,,,,,,,,,,
1.352,10/10/2013 15:00:02, ,,,,,,,,,,,
1.3518,10/10/2013 15:01:06, ,,,,,,,,,,,
1.352,10/10/2013 15:02:06, ,,,,,,,,,,,
1.352,10/10/2013 15:03:01, ,,,,,,,,,,,
1.3519,10/10/2013 15:04:01, ,,,,,,,,,,,
1.3519,10/10/2013 15:05:01, ,,,,,,,,,,,
1.3516,10/10/2013 15:06:06, ,,,,,,,,,,,
1.3516,10/10/2013 15:07:01, ,,,,,,,,,,,
1.3523,10/10/2013 15:08:01, ,,,,,,,,,,,
1.3522,10/10/2013 15:09:02, ,,,,,,,,,,,
1.3522,10/10/2013 15:10:02, ,,,,,,,,,,,
1.3521,10/10/2013 15:11:02, ,,,,,,,,,,,
1.3519,10/10/2013 15:12:01, ,,,,,,,,,,,
1.3519,10/10/2013 15:13:01, ,,,,,,,,,,,
1.352,10/10/2013 15:14:01, ,,,,,,,,,,,
1.352,10/10/2013 15:15:02, ,,,,,,,,,,,
1.3517,10/10/2013 15:16:02, ,,,,,,,,,,,
1.3517,10/10/2013 15:17:01, ,,,,,,,,,,,
1.3515,10/10/2013 15:18:01, ,,,,,,,,,,,
1.3515,10/10/2013 15:19:01, ,,,,,,,,,,,
1.3515,10/10/2013 15:20:01, ,,,,,,,,,,,
1.3512,10/10/2013 15:21:06, ,,,,,,,,,,,
1.3512,10/10/2013 15:22:03, ,,,,,,,,,,,
1.3516,10/10/2013 15:23:02, ,,,,,,,,,,,
1.3514,10/10/2013 15:24:02, ,,,,,,,,,,,
1.3514,10/10/2013 15:25:02, ,,,,,,,,,,,
1.3514,10/10/2013 15:26:01, ,,,,,,,,,,,
1.3516,10/10/2013 15:27:06, ,,,,,,,,,,,
1.3516,10/10/2013 15:28:01, ,,,,,,,,,,,
1.3517,10/10/2013 15:29:01, ,,,,,,,,,,,
1.352,10/10/2013 15:30:02, ,,,,,,,,,,,
1.352,10/10/2013 15:31:07, ,,,,,,,,,,,
1.3515,10/10/2013 15:32:01, ,,,,,,,,,,,
1.3514,10/10/2013 15:33:01, ,,,,,,,,,,,
1.3514,10/10/2013 15:34:01, ,,,,,,,,,,,
1.3514,10/10/2013 15:35:02, ,,,,,,,,,,,
1.3516,10/10/2013 15:36:02, ,,,,,,,,,,,
1.3516,10/10/2013 15:37:07, ,,,,,,,,,,,
1.3516,10/10/2013 15:38:02, ,,,,,,,,,,,
1.3518,10/10/2013 15:39:02, ,,,,,,,,,,,
1.3518,10/10/2013 15:40:06, ,,,,,,,,,,,
1.3519,10/10/2013 15:41:02, ,,,,,,,,,,,
1.352,10/10/2013 15:42:02, ,,,,,,,,,,,
1.352,10/10/2013 15:43:02, ,,,,,,,,,,,
1.3521,10/10/2013 15:44:02, ,,,,,,,,,,,
1.3521,10/10/2013 15:45:01, ,,,,,,,,,,,
1.3522,10/10/2013 15:46:01, ,,,,,,,,,,,
1.3522,10/10/2013 15:47:02, ,,,,,,,,,,,
1.3521,10/10/2013 15:48:02, ,,,,,,,,,,,
1.3521,10/10/2013 15:49:07, ,,,,,,,,,,,
1.3517,10/10/2013 15:50:02, ,,,,,,,,,,,
1.3517,10/10/2013 15:51:02, ,,,,,,,,,,,
1.3517,10/10/2013 15:52:02, ,,,,,,,,,,,
1.3516,10/10/2013 15:53:01, ,,,,,,,,,,,
1.3516,10/10/2013 15:54:01, ,,,,,,,,,,,
1.352,10/10/2013 15:55:01, ,,,,,,,,,,,
1.3525,10/10/2013 15:56:01, ,,,,,,,,,,,
1.3525,10/10/2013 15:57:06, ,,,,,,,,,,,
1.3523,10/10/2013 15:58:01, ,,,,,,,,,,,
1.3523,10/10/2013 15:59:02, ,,,,,,,,,,,
1.3523,10/10/2013 16:00:02, ,,,,,,,,,,,
1.3523,10/10/2013 16:01:02, ,,,,,,,,,,,
1.3522,10/10/2013 16:02:02, ,,,,,,,,,,,
1.3522,10/10/2013 16:03:02, ,,,,,,,,,,,
1.3524,10/10/2013 16:04:02, ,,,,,,,,,,,
1.3524,10/10/2013 16:05:07, ,,,,,,,,,,,
1.3526,10/10/2013 16:06:02, ,,,,,,,,,,,
1.3534,10/10/2013 16:07:06, ,,,,,,,,,,,
1.3534,10/10/2013 16:08:06, ,,,,,,,,,,,
1.3533,10/10/2013 16:09:01, ,,,,,,,,,,,
1.3532,10/10/2013 16:10:07, ,,,,,,,,,,,
1.3532,10/10/2013 16:11:07, ,,,,,,,,,,,
1.3533,10/10/2013 16:12:02, ,,,,,,,,,,,
1.3531,10/10/2013 16:13:02, ,,,,,,,,,,,
1.3531,10/10/2013 16:14:12, ,,,,,,,,,,,
1.3534,10/10/2013 16:15:02, ,,,,,,,,,,,
1.3536,10/10/2013 16:16:01, ,,,,,,,,,,,
1.3536,10/10/2013 16:17:01, ,,,,,,,,,,,
1.3535,10/10/2013 16:18:01, ,,,,,,,,,,,
1.3537,10/10/2013 16:19:06, ,,,,,,,,,,,
1.3537,10/10/2013 16:20:06, ,,,,,,,,,,,
1.354,10/10/2013 16:21:02, ,,,,,,,,,,,
1.3539,10/10/2013 16:22:01, ,,,,,,,,,,,
1.3539,10/10/2013 16:23:01, ,,,,,,,,,,,
1.3539,10/10/2013 16:24:01, ,,,,,,,,,,,
1.3539,10/10/2013 16:25:01, ,,,,,,,,,,,
1.3539,10/10/2013 16:26:01, ,,,,,,,,,,,
1.354,10/10/2013 16:27:01, ,,,,,,,,,,,
1.3541,10/10/2013 16:28:01, ,,,,,,,,,,,
1.3541,10/10/2013 16:29:01, ,,,,,,,,,,,
1.3541,10/10/2013 16:30:01, ,,,,,,,,,,,
1.3541,10/10/2013 16:31:01, ,,,,,,,,,,,
1.354,10/10/2013 16:32:02, ,,,,,,,,,,,
1.354,10/10/2013 16:33:02, ,,,,,,,,,,,
1.3536,10/10/2013 16:34:02, ,,,,,,,,,,,
1.3535,10/10/2013 16:35:07, ,,,,,,,,,,,
1.3535,10/10/2013 16:36:01, ,,,,,,,,,,,
1.3534,10/10/2013 16:37:07, ,,,,,,,,,,,
1.3534,10/10/2013 16:38:01, ,,,,,,,,,,,
1.3534,10/10/2013 16:39:01, ,,,,,,,,,,,
1.3536,10/10/2013 16:40:01, ,,,,,,,,,,,
1.3536,10/10/2013 16:41:01, ,,,,,,,,,,,
1.3539,10/10/2013 16:43:03, ,,,,,,,,,,,
1.3539,10/10/2013 16:44:01, ,,,,,,,,,,,
1.3536,10/10/2013 16:45:13, ,,,,,,,,,,,
1.3536,10/10/2013 16:46:02, ,,,,,,,,,,,
1.3537,10/10/2013 16:47:02, ,,,,,,,,,,,
1.3534,10/10/2013 16:48:02, ,,,,,,,,,,,
1.3534,10/10/2013 16:49:02, ,,,,,,,,,,,
1.3533,10/10/2013 16:50:02, ,,,,,,,,,,,
1.3533,10/10/2013 16:51:02, ,,,,,,,,,,,
1.3533,10/10/2013 16:52:04, ,,,,,,,,,,,
1.3534,10/10/2013 16:53:02, ,,,,,,,,,,,
1.3533,10/10/2013 16:54:02, ,,,,,,,,,,,
1.3533,10/10/2013 16:55:07, ,,,,,,,,,,,
1.353,10/10/2013 16:56:07, ,,,,,,,,,,,
1.353,10/10/2013 16:57:13, ,,,,,,,,,,,
1.353,10/10/2013 16:58:02, ,,,,,,,,,,,
1.3533,10/10/2013 16:59:02, ,,,,,,,,,,,
1.3533,10/10/2013 17:00:02, ,,,,,,,,,,,
1.3535,10/10/2013 17:01:02, ,,,,,,,,,,,
1.3534,10/10/2013 17:02:07, ,,,,,,,,,,,
1.3534,10/10/2013 17:03:01, ,,,,,,,,,,,
1.3533,10/10/2013 17:04:01, ,,,,,,,,,,,
1.3536,10/10/2013 17:05:01, ,,,,,,,,,,,
1.3536,10/10/2013 17:06:01, ,,,,,,,,,,,
1.3538,10/10/2013 17:07:01, ,,,,,,,,,,,
1.3537,10/10/2013 17:08:01, ,,,,,,,,,,,
1.3538,10/10/2013 17:09:02, ,,,,,,,,,,,
