2.87124e+17,"aperreno","closed sell 0.02 lots $usdjpy 86.431 for  185.2 pips  total for today  464.9 pips","04/01/2013 09:11","null"
2.71222e+17,"ForexNewsMole","usdjpy   strengthens  rallies through key resistance ","21/11/2012 12:02","null"
2.77609e+17,"tradingfloorcom","$usdjpy reacted but qe hopes diminished surprise    ","09/12/2012 03:01","null"
2.7786e+17,"ForexWebHost","usd jpy....82.47....uptrend: usdjpy: 82.47 short term trend: uptrend outlook: usd jpy is practially unchanged fr... ","09/12/2012 19:40","null"
2.69035e+17,"Marc_Hav","closed buy 8.0 lots usdjpy 80.205 for  101.4 pips  total for today  101.4 pips","15/11/2012 11:12","null"
2.69359e+17,"miningtweets","if metals: one more high for usdjpy: usdjpy may hit 81.70 ","16/11/2012 08:37","null"
2.8843e+17,"10_cents","  : $usdjpy since 2000  each time weekly rsi has shot above 70 we ve seen a minimum 500 pip correction each time  5 instances ","07/01/2013 23:42","null"
2.79927e+17,"forex_fx_","  : got killed friday... heading into monday short eurusd1.3165 and long usdjpy83.45  10 and 20 pip stops.","15/12/2012 12:32","null"
2.93076e+17,"PipCzar","sunday weekly edge blog  $usdjpy $audusd $nzdusd $usdcad $spx","20/01/2013 19:21","null"
2.92005e+17,"BarryAAnderson","its been a long time coming  but 90 target hits. $usdjpy ","17/01/2013 20:26","null"
2.87169e+17,"tradingfloorcom","$usdjpy: anyone wanna step in front of a train  vols massive bid last 24 hours   ","04/01/2013 12:11","null"
299225599677976576,"FXTraderUpdates","   $usdjpy sentiment bearish based on analysis of 134 articles and reports. visit  ","06/02/2013 18:38:36","null "
2.9091e+17,"CrossFXS","closed buy usdjpy 89.282 for  17.0 pips  total for today  54.5 pips a","14/01/2013 19:56","null"
2.77053e+17,"ForexNews87","usdjpy bullish engulfing 4 hour chart ","07/12/2012 14:14","null"
2.6949e+17,"SymbiosisFXFB2","usdjpy long entry for active hours breakout ","16/11/2012 17:21","null"
2.7125e+17,"Adam_Tang","$usdjpy there goes the $82.50 stops...","21/11/2012 13:54","null"
2.68725e+17,"BestFXResearch","forex trading: yen crosses near resistance that may inspire reversals: the usdjpy is up over 1  today and approa... ","14/11/2012 14:41","null"
2.94205e+17,"foxandrue","rt  gt   :: risk reward favouring a $usdjpy sell rally strategy   fxww ","23/01/2013 22:08","null"
2.73548e+17,"FxPro2_ocean","bought $usdjpy 82.12","27/11/2012 22:04","null"
2.83125e+17,"landabe","forex: usd jpy looking for upside break of 84.60:   san francisco    the usdjpy continues to trade at its 2012 hig...","24/12/2012 08:19","null"
2.92015e+17,"DarrenBaetu","  : eurusd surges up to 1.3380  audusd settles around 1.0540  gbpusd likewise around 1.60  usdjpy moves strongly to 90  gold at 1687","17/01/2013 21:06","null"
300216256378843136,"Fibarchie","all the latest setups and signals  $es $cl_f $eurusd $gbpusd $audusd $usdjpy $usdchf $gc_f $si_f","09/02/2013 12:15:07","null "
2.83183e+17,"BlackCentaurFX","usdjpy: bull pressure remains in force ","24/12/2012 12:10","null"
2.87104e+17,"spz_trader","$usdjpy  lvl resist on weekly 88.11 14","04/01/2013 07:52","null"
2.70585e+17,"SymbiosisFXFB2","usdjpy sho entry for elder impulse entry ","19/11/2012 17:51","null"
2.88964e+17,"oupzvan","closed sell 0.05 lots usdjpy 87.5 for  2.0 pips  total for today  12.0 pips","09/01/2013 11:04","null"
2.82356e+17,"altilos78","forex analysis: would buy big usdjpy dips  sell audusd bounce  ","22/12/2012 05:24","null"
298792086164099072,"MagisterPips","  news spike deviation signal non manufacturing  $usd $usdjpy $jpy $es_f $spy $dia","05/02/2013 13:55:59","null "
297080590090502144,"PipCzar","$usdjpy gunning","31/01/2013 20:35:06","null "
298559137158135808,"WrightFX","  : weekly fundamental focus: australia  china come into focus amid rba  boe  and ecb meetings    $es_f $eurusd $usdjpy","04/02/2013 22:30:19","null "
2.89077e+17,"FXTraderUpdates","   long future entry for the whole number pivot points is setting up. $usdjpy ","09/01/2013 18:30","null"
2.89854e+17,"merchantofworld","  : 9 straight weeks of gains for the $usdjpy and less than 100 pips away from 90.  next week should be exciting ","11/01/2013 21:58","null"
2.72824e+17,"BlackCentaurFX","fxstreetnews:: solid bull trend in $usdjpy  sell orders circa 83.00 20   fxww ","25/11/2012 22:08","null"
2.93385e+17,"andrizs","buy on weakness eurusd  usdjpy  gbpusd    : forex strategy: traders predict big currency moves ahead   ","21/01/2013 15:48","null"
2.83591e+17,"FXTraderUpdates","   $usdjpy sentiment bearish based on analysis of 53 articles and reports. visit   ","25/12/2012 15:13","null"
298993898280345600,"InvestorsBC","forex flash: early departure from boj shirakawa marginally positive for usdjpy   nomura:   ba... ","06/02/2013 03:17:55","null "
2.69309e+17,"SymbiosisFXFB2","usdjpy sho entry for elder impulse entry ","16/11/2012 05:21","null"
299167159010074624,"Ronald_S77","sacamos 2 3 partes posicion corto usdjpy  33pips stop b e gerencia tranquila...","06/02/2013 14:46:23","null "
2.68761e+17,"KitcoNewsNow","$usdjpy daily analytical cha   u.s. dollar   japanese yen  all charts:      $$   ","14/11/2012 17:04","null"
