1.1029,07/02/2014 17:57:48, 
1.103,07/02/2014 17:58:04, 
1.1036,07/02/2014 17:59:53, 
1.1035,07/02/2014 18:00:06, 
1.1034,07/02/2014 18:02:04, 
1.1032,07/02/2014 18:03:20, 
1.1033,07/02/2014 18:04:18, 
1.1034,07/02/2014 18:05:07, 
1.1036,07/02/2014 18:06:04, 
1.1035,07/02/2014 18:07:24, 
1.1035,07/02/2014 18:08:03, 
1.1035,07/02/2014 18:09:27, 
1.1035,07/02/2014 18:11:05, 
1.1034,07/02/2014 18:13:51, 
1.1034,07/02/2014 18:14:48, 
1.1034,07/02/2014 18:15:07, 
1.1035,07/02/2014 18:16:11, 
1.1035,07/02/2014 18:16:20, 
1.1034,07/02/2014 18:18:08, 
1.1032,07/02/2014 18:18:29, 
1.1032,07/02/2014 18:19:24, 
1.1032,07/02/2014 18:20:04, 
1.103,07/02/2014 18:21:13, 
1.1031,07/02/2014 18:22:04, 
1.1031,07/02/2014 18:23:24, 
1.1028,07/02/2014 18:24:10, 
1.1027,07/02/2014 18:25:07, 
1.1029,07/02/2014 18:26:30, 
1.1027,07/02/2014 18:27:04, 
1.1028,07/02/2014 18:28:17, 
1.1031,07/02/2014 18:29:09, 
1.1035,07/02/2014 18:30:40, 
1.1036,07/02/2014 18:31:04, 
1.1036,07/02/2014 18:32:04, 
1.1036,07/02/2014 18:34:44, 
1.1036,07/02/2014 18:35:08, 
1.1037,07/02/2014 18:36:07, 
1.1036,07/02/2014 18:37:04, 
1.1037,07/02/2014 18:38:04, 
1.1038,07/02/2014 18:39:04, 
1.1038,07/02/2014 18:40:25, 
1.1038,07/02/2014 18:41:04, 
1.1038,07/02/2014 18:42:08, 
1.1038,07/02/2014 18:43:46, 
1.1038,07/02/2014 18:44:25, 
1.1039,07/02/2014 18:46:03, 
1.104,07/02/2014 18:47:03, 
1.104,07/02/2014 18:48:03, 
